Catalogue Identifier,City,Year,Duration,Type,Institution,Catalogue Price,Monday Open,Monday Time,Monday Lowest Price,Monday Highest Price,Tuesday Open,Tuesday Time,Tuesday Lowest Price,Tuesday Highest Price,Wednesday Open,Wednesday Time,Wednesday Lowest Price,Wednesday Highest Price,Thursday Open,Thursday Time,Thursday Lowest Price,Thursday Highest Price,Friday Open,Friday Time,Friday Lowest Price,Friday Highest Price,Saturday Open,Saturday Time,Saturday Lowest Price,Saturday Highest Price,Sunday Open,Sunday Time,Sunday Lowest Price,Sunday Highest Price,Membership Available,Membership Price,Membership Benefits,Lottery,Lottery price,Competition,Minimum Age,Total Entries,misc,Reasoner,delpher link
2015035060,amsterdam,1860,03/09-unknown,national,arti et amicitiae,0.25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,FALSE,unknown,294,5% van de verkoopprijs gaat naar het weduwen- en weezenfonds; kunstwerken met * zijn niet te koop; verkoop uitsluitend via de kommissie van beheer,year extracted from '1860' on front page; city from 'te amsterdam'; institution from 'maatschappij arti et amicitiae'; catalogue price inferred from 'prijs 25'; lottery noted due to 'verloting' in entry 260; total entries counted as 294 (last entry number); no explicit opening days/prices found; membership not mentioned; competition terms absent,https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1860&coll=ddd&identifier=ddd:010240472:mpeg21:a0030&resultsidentifier=ddd:010240472:mpeg21:a0030&rowid=1
2015019940,groningen,1860,09/05-18/06,national,pictura,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,10:00-17:00,0.25,0.25,TRUE,15:00-17:00,0.25,0.25,TRUE,unknown,gratis toegang,TRUE,5,FALSE,10,248,parapluien/rottingen afgeven bij ingang; kunstwerken niet aanraken; abonnementen niet overdraagbaar,catalogue id fixed. city from 'groningen'. year from date range. duration parsed as 9 may-18 jun. type 'national' per focus on dutch artists. catalogue price '25 cents' converted. daily times combined (10-2 + 3-5=10:00-17:00). sunday afternoon only. uniform 25ct entry. minimum age 10 from text. membership true (abonnementen). lottery true (5 per aandeel). total entries based on highest visible number 259*. misc rules translated directly.,nan
2015021360,rotterdam,1860,06/05-17/06,international,sociëteit harmonie,0.25,TRUE,09:00-17:00,0.25,0.25,TRUE,09:00-17:00,0.25,0.25,TRUE,09:00-17:00,0.25,0.25,TRUE,09:00-17:00,0.25,0.25,TRUE,09:00-17:00,0.25,0.25,TRUE,09:00-17:00,0.25,0.25,TRUE,12:00-15:00,0.25,0.25,FALSE,unknown,unknown,TRUE,unknown,FALSE,unknown,383,stukken met * zijn niet te koop,"city from 'te rotterdam', year from 'in 1860', daily hours from 'dagelijks van 9 tot 5 ure', sunday hours from 'des zondags van 12 tot 3 ure', catalogue price from '25 cents', institution from header, total entries counted as 383 (last numbered item), * artworks not for sale in misc","https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1860+soci%c3%abteit+harmonie&coll=ddd&identifier=ddd:010114280:mpeg21:a0055&resultsidentifier=ddd:010114280:mpeg21:a0055&rowid=1, https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1860+soci%c3%abteit+harmonie&coll=ddd&identifier=ddd:010114397:mpeg21:a0034&resultsidentifier=ddd:010114397:mpeg21:a0034&rowid=7"
2015021940,s gravenhage,1861,13/05-15/07,international,gebouw der teeken-akademie,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,12:00-17:00,0.25,0.25,TRUE,1.5,toegang met abonnementkaart (naamgebonden),TRUE,unknown,TRUE,10,565,parapluien/rottingen afgeven bij ingang; kunstwerken niet aanraken; verkoop alleen via commissarissen; catalogus te koop voor 0.25,exhibition held at teeken-akademie with daily opening times. membership requires personalization. minimum age 10 enforced. catalogue lists 565 entries including corrections (n°563 replaces n°431). buiten mededinging indicates competition exclusion.,https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1861&coll=ddd&identifier=ddd:010925527:mpeg21:a0009&resultsidentifier=ddd:010925527:mpeg21:a0009&rowid=2
2015021530,amsterdam,1861,unknown,national,arti et amicitiae,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,unknown,voor heeren leden der maatschappij en hunne dames is deze tentoonstelling reeds zondag 1 september van 12—4 ure opengesteld.,FALSE,unknown,FALSE,unknown,434,5% van kunstverkopen ten bate weduwen-en weezenfonds; * = niet te koop; verkoop via commissie.,"no explicit opening days/times mentioned. catalogue price extracted from ""prij3 25 cents"". institution identified as arti et amicitiae affiliate. total entries counted up to last numbered artwork 435. no membership/competition/lottery references found.","https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1843&coll=ddd&page=1&identifier=ddd:010151808:mpeg21:a0005&resultsidentifier=ddd:010151808:mpeg21:a0005&rowid=4, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1861&coll=ddd&identifier=ddd:010136867:mpeg21:p003&resultsidentifier=ddd:010136867:mpeg21:a0010&rowid=6"
2015020600,utrecht,1861,17/06-20/07,national,gebouw voor kunsten en wetenschappen op de mariaplaats,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,1.00-1.50,"toegang gedurende gehele tentoonstelling, naamregistratie vereist",TRUE,5,TRUE,10,494,parapluien/rottingen verplicht in bewaring geven; kunstverkopen alleen via commissarissen geldig; catalogus niet-te-koop werken gemarkeerd met *,"dagelijks geopend 10-16u met vaste prijs. abonnementen voor heren/dames, loterij 5, minimumleeftijd 10 jaar. mededinging blijkt uit 'buiten mededinging'vermeldingen. laatste catalogusnummer: 494. regels over parapluien, verkoop en *-gemerkte niet-te-koop werken.",https://www.delpher.nl/nl/kranten/view?query=utrecht+tentoonstelling+levende+meesters+1861&coll=ddd&identifier=ddd:010546077:mpeg21:a0017&resultsidentifier=ddd:010546077:mpeg21:a0017&rowid=2
2015022910,amsterdam,1862,02/09-unknown,international,koninklijke akademie van beeldende kunsten,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,FALSE,unknown,unknown,FALSE,unknown,TRUE,8,586,* niet te koop; buiten mededinging: kunstenaars doen niet mee aan medaillecompetitie,catalogue explicitly states daily opening (10:00-16:00) with fixed 25 cent entry. minimum age 8 derived from 'kinderen beneden 8 niet toegelaten'. competition inferred from 'buiten mededinging' annotations. last entry number 575 found in nagekomenstukken section.,https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1862&coll=ddd&page=2&identifier=ddd:010483598:mpeg21:a0053&resultsidentifier=ddd:010483598:mpeg21:a0053&rowid=8
2015035070,amsterdam,1862,01/09-unknown,national,arti et amicitiae,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,341,"verkoop via kommissie van beheer, 5% commissie ten bate van weduwen- en weezenfonds. kunstwerken zonder prijsaanduiding niet te koop (*).",front page shows amsterdam location and 1862 date. catalogue price listed as 25 cents. no explicit duration dates found. vereeniging membership mentioned for premieplaat. last artwork entry #341 in vierde bijvoegsel. no opening times/prices mentioned. sales commission rule documented in misc.,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1862&coll=ddd&identifier=ddd:010137296:mpeg21:a0016&resultsidentifier=ddd:010137296:mpeg21:a0016&rowid=1, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1862&coll=ddd&identifier=ddd:010137367:mpeg21:a0024&resultsidentifier=ddd:010137367:mpeg21:a0024&rowid=2"
2015018110,groningen,1862,12/05-23/06,national,pictura,0.25,TRUE,10:30-17:00,0.25,0.25,TRUE,10:30-17:00,0.25,0.25,TRUE,10:30-17:00,0.25,0.25,TRUE,10:30-17:00,0.25,0.25,TRUE,10:30-17:00,0.25,0.25,TRUE,10:30-17:00,0.25,0.25,TRUE,15:00-17:00,0.25,0.25,TRUE,unknown,toegang met bonnementskaart; alleen geldig voor genoemde persoon,TRUE,5,FALSE,10,198,parapluien moeten bij ingang worden afgegeven; bonnementskaarten alleen geldig voor genoemde persoon.,city extracted from 'te groningen'. year from '1862'. duration parsed as 12 may-23 june. type inferred as national (dutch masters). institution: genootschap fictura. catalogue price: 25 cent. opening days: daily with modified sunday hours. entry price 0.25 guilders consistent. minimum age 10 from explicit rule. membership mentioned with non-transferable benefits. lottery mentioned without price. total entries counted up to last numbered item (198). misc includes umbrella rules.,nan
2015021560,amsterdam,1863,13/09-november,national,arti et amicitiae,0.25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,5,TRUE,unknown,298,5% van de verkoopprijs ten voordele van het weduwen- en weezenfonds; kunstwerken zonder prijsopgave zijn niet te koop (aangeduid met *); verkoop door kommissie bindend na kennisgeving,"year derived from entry 40 (1863 reference). institution from ""maatschappij 'artl et amicitiae'"". competition assumed from ""vereeniging"" and implicit gk mention. total entries counted to 298. opening days/times/prices unknown but inferred as daily from context. membership false (no explicit abonnement). misc: commission rules and non-sale items noted.","https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1863&coll=ddd&identifier=ddd:010138002:mpeg21:a0022&resultsidentifier=ddd:010138002:mpeg21:a0022&rowid=2, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1863%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1863%22%29&query=amsterdam+arti+tentoonstelling+1863+kunstwerken&coll=ddd&redirect=true&identifier=ddd:010138155:mpeg21:a0045&resultsidentifier=ddd:010138155:mpeg21:a0045&rowid=3, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1863%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1863%22%29&query=amsterdam+arti+tentoonstelling+1863+kunstwerken&coll=ddd&redirect=true&identifier=mmkb19:000142254:mpeg21:p00003&resultsidentifier=mmkb19:000142254:mpeg21:a00004&rowid=4"
2015035900,amsterdam,1863,23/03-unknown,national,arti et amicitiae,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unknown,unknown,TRUE,5,TRUE,unknown,272,5% commissie aan fonds bij verkoop; * = niet te koop; verkoop alleen geldig na directe kennisgeving,year inferred from 1813/1863 contrast in entry 40-41. city from 'te amsterdam'. institution from fund reference. total entries counted sequentially including nagekomen section. no opening days/times/prices mentioned in catalog.,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1863&coll=ddd&identifier=ddd:010137657:mpeg21:a0036&resultsidentifier=ddd:010137657:mpeg21:a0036&rowid=3, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1863%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1863%22%29&query=amsterdam+arti+tentoonstelling+1863+kunstwerken&coll=ddd&redirect=true&identifier=ddd:010138155:mpeg21:a0045&resultsidentifier=ddd:010138155:mpeg21:a0045&rowid=3, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+1863+teekeningen&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1863%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1863%22%29&redirect=true&identifier=ddd:010137725:mpeg21:a0019&resultsidentifier=ddd:010137725:mpeg21:a0019&rowid=2"
2015017800,leeuwarden,1863,06/07-31/07,national,maatschappij ter bevordering van schilder- en teekenkunst in friesland,0.25,TRUE,10:00-15:00,0,0.25,TRUE,10:00-15:00,0,0.25,TRUE,10:00-15:00,0,0.25,TRUE,10:00-15:00,0,0.25,TRUE,10:00-15:00,0,0.25,TRUE,10:00-15:00,0,0.25,FALSE,unavailable,unavailable,unavailable,TRUE,1,gratis toegang,TRUE,5,FALSE,10,199,"parapluiën, rottingen, parasols enz. moeten bij ingang afgegeven worden; verboden te roken; geen copiëren of tekenen in zalen; verkoop alleen via bestuurders;  gratis toegang leden, abbonementshouders en inzenders.",city from 'te leeuwarden' in header. year from '1863' in title. duration from 6 julij-31 julij 1863. institution extracted from full organizational name. catalogue price explicitly listed. opening times standardized from '10-3 uur' with sunday closure. membership/abonnement mentioned at 1. lottery at 5 per share. minimum age from 'beneden 10 jaar' restriction. total entries counted through catalog numbers including 'nagekomen' additions.,nan
2015021580,amsterdam,1864,29/08-unknown,national,arti et amicitiae,0.25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,261,verkoop via kommissie; 5% commissie voor weduwen- en weezenfonds; * = niet te koop; kunstwerken zonder prijsopgave zijn niet te koop,"extracted city from ""te amsterdam"". year from ""1864"" on cover. institution from ""kunstzalen der maatschappij arti et amicitiae"". catalogue price from ""prijs 25 cents"". no explicit duration found. competition inferred from ""prijsvraag"" (entry 251). total entries counted sequentially up to 261. sales rules extracted from dutch text about commission and * indicators. all opening days/times/prices unknown due to missing data.",https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1864&coll=ddd&identifier=ddd:010139267:mpeg21:a0022&resultsidentifier=ddd:010139267:mpeg21:a0022&rowid=1
2015036000,rotterdam,1864,08/05-05/06,national,academie van beeldende kunsten en technische wetenschappen te rotterdam,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,12:00-15:00,0.25,0.25,FALSE,unknown,unknown,TRUE,unknown,FALSE,unknown,558,de stukken op deze lijst met een * gemerkt zijn niet te koop.,"front page specifies 'dagelijks' for opening days (mon-sat 9-16), sunday 12-15. entry price consistently 25 cents. no mentions of memberships, lotteries, or competitions. total entries counted from catalog list ending at entry 558. misc notes non-sale status of *-marked artworks.","https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1864+soci%c3%abteit+harmonie+&coll=ddd&identifier=ddd:010111157:mpeg21:a0016&resultsidentifier=ddd:010111157:mpeg21:a0016&rowid=3, https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1864+soci%c3%abteit+harmonie+driejarige+verloting&coll=ddd&identifier=ddd:010398730:mpeg21:a0044&resultsidentifier=ddd:010398730:mpeg21:a0044&rowid=1"
2015017890,zutphen,1864,04/04-28/04,national,pictura,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.5,0.5,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,12:00-16:00,0.25,0.25,TRUE,1.5,unknown,TRUE,1,FALSE,10,149,parapluiën en rottingen moeten bij ingang worden afgegeven; aanraken schilderijen verboden; verkoop alleen via directeuren.,city from 'zütphen' on title; year 1864 explicit; open daily per 'alle dagen der week'; times standardized from '10 tot 4 ure' and sunday adjustment; wednesday price exception noted; membership mentioned as abonnement-kaarten; lottery explicit with 1 price; age limit from 'beneden de tien jaren'; total entries counted to 149; misc rules translated verbatim.,https://www.delpher.nl/nl/kranten/view?query=zutphen+tentoonstelling+%22levende+meesters%22+1864&coll=ddd&identifier=mmraz02:000319130:mpeg21:a00011&resultsidentifier=mmraz02:000319130:mpeg21:a00011&rowid=1
2015036940,amsterdam,1865,05/09-unknown,national,koninklijke akademie van beeldende kunsten,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,TRUE,10:00-16:00,0,0.25,FALSE,unknown,unknown,FALSE,unknown,TRUE,8,643,buiten mededinging: werken niet meedingend naar stedelijke medailles. kinderen onder 8 jaar niet toegelaten. catalogusprijs = entreegeld (25 cent).,year derived from opening date (5 sept 1865). daily opening 10:00-16:00. 'buiten mededinging' indicates competition exclusion. total entries counted from n°1 to n°643 in main catalog + supplement. minimum age explicitly stated.,https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1851&coll=ddd&identifier=ddd:010060211:mpeg21:a0007&resultsidentifier=ddd:010060211:mpeg21:a0007&rowid=4
2015021130,s gravenhage,1866,04/06-15/07,national,teeken-akademie,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-19:00,0.1,0.25,TRUE,1.5,abonnementkaarten alleen gangbaar voor persoon wiens naam op kaart staat,FALSE,unknown,TRUE,10,407,parapluien/parasols moeten bij ingang afgegeven worden; verboden kunstwerken aan te raken; kunstwerken met * zijn te koop; prijslijst op aanvraag,"city extracted from 's gravenhage mentions; year from price list footer; catalogue price stated as 25 cents; opening times parsed from 'alle dagen 10-4 uur, zondag 11-3 uur + 3-7 uur (10 cents)'; membership details from abonnementkaarten 1.50; competition inferred from 'buiten mededinging'; minimum age from explicit ban on children under 10; total entries counted up to bijvoegsel 407; misc rules about umbrellas/touching/age/sales added.",https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1866&coll=ddd&page=1&identifier=ddd:000024583:mpeg21:a0001&resultsidentifier=ddd:000024583:mpeg21:a0001&rowid=2
2015021590,amsterdam,1866,unknown,national,arti et amicitiae,0.25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,TRUE,unknown,FALSE,unknown,302,5% van verkoopprijs ten bate van weduwen- en weezenfonds; * geeft niet te koop aan,city extracted from 'te amsterdam'; year inferred from deceased dates 1866; institution identified as 'maatschappij arti et amicitiae' based on historical context; membership/lottery deduced from 'vereeniging tot bevordering van beeldende kunsten' references; total entries counted including supplement (1-302); pricing rules extracted from catalog footers,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+%22levende+meesters%22+1865&coll=ddd&page=1&sortfield=date&maxperpage=50&identifier=ddd:000018186:mpeg21:a0011&resultsidentifier=ddd:000018186:mpeg21:a0011&rowid=11, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1867&coll=ddd&sortfield=date&identifier=ddd:000025207:mpeg21:a0009&resultsidentifier=ddd:000025207:mpeg21:a0009&rowid=2"
2015021460,utrecht,1866,11/06-08/07,national,gebouw voor kunsten en wetenschappen,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,10:00-16:30,0.25,0.25,TRUE,1.00-2.00,toegang gedurende gehele duur tentoonstelling,TRUE,2.5,TRUE,10,283,"parapluien, wandelstokken, parasols moeten afgegeven worden; kinderen onder 10 jaar niet toegelaten; geen voorwerpen aanraken; zalen sluiten precies om half vijf uur",city from 'utrecht' in text. year from 1866 date. duration parsed as 11 jun-8 jul. type inferred as national. institution as venue name. catalogue price 25 cent. daily opening 10:00-16:30 confirmed. entry price 25 cent uniform. membership prices from abonnement tiers. lottery mentioned with 2.50 guilders. competition inferred from 'buiten mededinging' markers. total entries counted to n°283. misc rules translated directly.,nan
2015035170,amsterdam,1868,unknown,national,arti et amicitiae,0.25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,234,verkoop alleen via kommissie; 5% commissie voor weduwen- en weezenfonds; * = niet te koop,city from 'te amsterdam' on front. year from 1868 date. institution from full name in dutch text. catalogue price from 'prijs 25'. total entries counted to 234 (last entry 234). no opening days/times/prices found. no membership/lottery/competition references detected. misc contains sales rules from reglement.,https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1868&coll=ddd&sortfield=date&identifier=ddd:010249355:mpeg21:a0001&resultsidentifier=ddd:010249355:mpeg21:a0001&rowid=5
2015037760,amsterdam,1868,08/09-unknown,national,koninklijke akademie van beeldende kunsten,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unknown,unknown,FALSE,unknown,TRUE,8,608,kinderen beneden 8 jaren niet toegelaten; * gemarkeerde werken niet te koop,front page states '8sten september 1868' as opening date with daily 10-16h access. catalog price explicitly listed as 25 cents. 'mededinging naar stedelijke medailles' confirms competition. last artwork entry is #608. minimum age derived from admission rules. membership/lottery not mentioned.,nan
2015021140,s gravenhage,1869,29/04-06/06,international,teeken-akademie op prinsessegracht,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-19:00,0.1,0.25,TRUE,2,aandeel in de loterij van kunstwerken,TRUE,unknown,TRUE,10,419,parapluiën/parasols moeten bij ingang worden afgegeven; verboden kunstwerken aan te raken; verkoop alleen geldig via commissarissen,extracted year from header. institution from 'gebouw der teeken-akademie'. catalogue price from 'katalogus... 25 cents'. opening times standardized from dutch time descriptions. sunday has modified pricing (0.10 after 15:00). membership data from 'abonnementkaarten... 2'. competition inferred from 'buiten mededinging' markers. minimum age from explicit prohibition of children under 10. total entries counted to 419 including bijvoegsel. misc rules translated from original dutch prohibitions.,https://www.delpher.nl/nl/kranten/view?query=%27s+gravenhage+tentoonstelling+%22levende+meesters%22+1869&coll=ddd&identifier=ddd:000021038:mpeg21:a0001&resultsidentifier=ddd:000021038:mpeg21:a0001&rowid=1
2015019230,amsterdam,1869,03/10-unknown,national,arti et amicitiae,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,unknown,voor hh. leden wordt de tentoonstelling reeds op zaturdag 2 oktober des middags 12 ure opengesteld,FALSE,unknown,FALSE,unknown,276,kunstwerken met * zijn niet te koop; 5% commissie voor weduwen- en weezenfonds; verkoop uitsluitend via kommissie; geen bindende boden zonder volledige betaling.,"institution from 'maatschappij arti et amicitiae'. year from '1869' on title. total entries derived from highest catalog number (276). sales rules extracted from introductory text. no explicit dates, times, prices, memberships, or competitions mentioned.",https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1869&coll=ddd&sortfield=date&identifier=ddd:010097787:mpeg21:a0039&resultsidentifier=ddd:010097787:mpeg21:a0039&rowid=1
2015037130,s gravenhage,1870,unknown,national,pulchri studio,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,12:00-18:00,0.1,0.1,TRUE,1,toegang gehele expositieduur,FALSE,unknown,TRUE,unknown,238,inzenders krijgen geen gratis catalogus; * gemerkte stukken niet te koop; stukken van haagsch museum niet mededingend,city extracted from 's hage references. year from catalog date. werkdagen (mon-fri) 10:00-16:00 at 0.25. sunday split into 12:00-15:00 (0.25) and 15:00-18:00 (0.10). membership mentioned as abonnement 1. competition inferred from 'mededinging' and medal references. total entries counted to 238 including nagekomenstukken.,nan
2015035210,amsterdam,1870,17/10-unknown,international,arti et amicitiae,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,een dag voor publiek voor leden geopend,FALSE,unknown,TRUE,unknown,314,"verkoop alleen via commissie geldig, 5% commissie op alle verkopen, kunstwerken zonder prijsopgave niet te koop (aangeduid met *), mededinging naar koninklijke medailles",extracted year from title page. institution from header. competition indicators: 'mededinging' and medal codes (m.b.m./m.g.m.). total entries counted through supplement numbers. membership inferred from 5% commission clause. no explicit dates/durations found. city confirmed from 'te amsterdam' imprint.,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1870&coll=ddd&sortfield=date&identifier=mmhco01:000065762:mpeg21:a0005&resultsidentifier=mmhco01:000065762:mpeg21:a0005&rowid=9, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1870&coll=ddd&sortfield=date&identifier=ddd:010263193:mpeg21:a0001&resultsidentifier=ddd:010263193:mpeg21:a0001&rowid=10"
